date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-03-22 20:00:00,9.9,59.16,0.0,0.0,0.0,0.0,0.0
2018-03-22 21:00:00,8.4,65.91,0.0,0.0,0.0,0.0,0.0
2018-03-22 22:00:00,7.9,73.2,0.0,0.0,0.0,0.0,0.0
2018-03-22 23:00:00,6.1,85.79,0.0,0.0,0.0,0.0,0.0
2018-03-23 00:00:00,6.1,85.18,0.0,0.0,0.0,0.0,0.0
2018-03-23 01:00:00,4.7,89.99,0.0,0.0,0.0,0.0,0.0
2018-03-23 02:00:00,4.4,91.25,0.0,0.0,0.0,0.0,0.0
2018-03-23 03:00:00,3.9,89.29,0.0,0.0,0.0,0.0,0.0
2018-03-23 04:00:00,4.5,91.91,0.0,0.0,0.0,0.0,0.0
2018-03-23 05:00:00,5.7,90.7,0.0,0.0,0.0,0.0,0.0
2018-03-23 06:00:00,6.8,81.75,0.0,0.0,0.0,0.0,0.0
2018-03-23 07:00:00,6.966666666666666,80.81666666666666,1.0266666666666666,16.666666666666668,8.0,0.0,8.0
2018-03-23 08:00:00,7.8,77.97,1.54,30.0,131.5,126.5,86.5
2018-03-23 09:00:00,12.0,57.015,3.09,90.0,403.0,486.0,147.0
2018-03-23 10:00:00,13.0,36.06,3.09,130.0,670.0,824.0,122.5
2018-03-23 11:00:00,15.5,32.06,2.57,140.0,743.5,687.5,206.0
2018-03-23 12:00:00,16.6,31.01,0.0,0.0,869.0,849.5,152.0
2018-03-23 13:00:00,17.2,30.07,3.09,150.0,772.0,568.0,288.5
2018-03-23 14:00:00,18.9,29.91,2.57,210.0,752.0,654.5,231.0
2018-03-23 15:00:00,19.3,26.94,2.06,290.0,586.0,477.5,252.0
2018-03-23 16:00:00,21.3,27.91,0.0,0.0,442.5,475.5,179.5
2018-03-23 17:00:00,20.7,31.99,0.0,0.0,234.0,273.5,133.0
2018-03-23 18:00:00,19.2,37.92,2.06,70.0,64.0,58.0,53.5
2018-03-23 19:00:00,15.3,53.1,0.0,0.0,2.0,5.5,2.0
2018-03-23 20:00:00,13.8,67.11,0.0,0.0,0.0,0.0,0.0
2018-03-23 21:00:00,13.3,59.18,3.09,190.0,0.0,0.0,0.0
2018-03-23 22:00:00,14.5,54.0,1.54,200.0,0.0,0.0,0.0
2018-03-23 23:00:00,14.4,57.84,2.06,200.0,0.0,0.0,0.0
2018-03-24 00:00:00,13.6,63.05,1.54,180.0,0.0,0.0,0.0
2018-03-24 01:00:00,11.8,69.01,1.54,160.0,0.0,0.0,0.0
2018-03-24 02:00:00,10.8,74.76,0.0,0.0,0.0,0.0,0.0
2018-03-24 03:00:00,11.4,75.9,0.0,0.0,0.0,0.0,0.0
2018-03-24 04:00:00,11.1,81.21,0.0,0.0,0.0,0.0,0.0
2018-03-24 05:00:00,11.3,82.9,0.0,0.0,0.0,0.0,0.0
2018-03-24 06:00:00,11.9,81.87,2.57,140.0,0.0,0.0,0.0
2018-03-24 07:00:00,13.0,79.84,0.0,0.0,45.0,62.5,36.0
2018-03-24 08:00:00,15.0,74.99,1.54,140.0,173.5,259.5,96.5
2018-03-24 09:00:00,18.7,66.81,5.14,200.0,259.0,135.0,189.5
2018-03-24 10:00:00,20.6,62.17,4.63,200.0,484.0,346.5,254.0
2018-03-24 11:00:00,23.4,54.88,5.14,230.0,596.0,329.0,340.5
2018-03-24 12:00:00,24.4,50.03,5.66,230.0,717.0,475.0,314.5
2018-03-24 13:00:00,24.8,46.97,5.66,210.0,804.0,657.0,243.5
2018-03-24 14:00:00,25.9,42.86,6.17,200.0,809.0,821.0,150.0
2018-03-24 15:00:00,26.0,42.89,6.69,200.0,595.0,538.0,211.5
2018-03-24 16:00:00,25.9,42.86,6.17,220.0,426.0,445.5,182.0
2018-03-24 17:00:00,24.6,46.91,6.17,210.0,163.0,116.0,120.5
2018-03-24 18:00:00,23.5,51.1,5.66,210.0,57.5,45.0,49.5
2018-03-24 19:00:00,22.7,56.14,3.6,210.0,1.5,1.0,1.5
2018-03-24 20:00:00,22.0,60.9,4.63,210.0,0.0,0.0,0.0
2018-03-24 21:00:00,21.5,66.11,4.12,210.0,0.0,0.0,0.0
2018-03-24 22:00:00,21.1,69.96,4.12,220.0,0.0,0.0,0.0
2018-03-24 23:00:00,20.8,73.11,3.6,200.0,0.0,0.0,0.0
2018-03-25 00:00:00,20.4,75.89,2.06,210.0,0.0,0.0,0.0
2018-03-25 01:00:00,20.066666666666666,79.83333333333333,2.23,213.3333333333333,0.0,0.0,0.0
2018-03-25 02:00:00,20.0,80.82,2.06,220.0,0.0,0.0,0.0
2018-03-25 03:00:00,19.8,81.82,3.09,230.0,0.0,0.0,0.0
2018-03-25 04:00:00,19.7,81.81,3.6,230.0,0.0,0.0,0.0
2018-03-25 05:00:00,19.1,83.84,2.57,230.0,0.0,0.0,0.0
2018-03-25 06:00:00,18.7,85.96,3.09,230.0,0.0,0.0,0.0
2018-03-25 07:00:00,19.8,82.87,2.57,220.0,65.0,152.5,43.5
2018-03-25 08:00:00,20.9,78.92,3.09,260.0,246.5,454.5,100.5
2018-03-25 09:00:00,21.1,77.96,2.06,240.0,181.0,37.5,163.0
2018-03-25 10:00:00,22.4,72.93,3.09,250.0,202.5,8.5,196.5
2018-03-25 11:00:00,24.6,65.11,2.57,240.0,449.5,106.5,364.5
2018-03-25 12:00:00,25.0,61.99,4.63,310.0,558.5,174.0,410.0
2018-03-25 13:00:00,26.5,54.96,2.06,260.0,724.0,450.0,339.5
2018-03-25 14:00:00,27.1,51.07,3.09,250.0,726.0,628.0,218.0
2018-03-25 15:00:00,26.6,52.93,1.54,240.0,457.0,199.0,318.0
2018-03-25 16:00:00,26.8,54.0,2.06,230.0,270.0,104.5,213.5
2018-03-25 17:00:00,26.5,53.93,2.06,220.0,248.5,350.5,119.0
2018-03-25 18:00:00,24.0,62.95,0.0,0.0,83.0,183.5,45.5
2018-03-25 19:00:00,20.6,63.82,6.69,50.0,2.0,4.0,2.0
2018-03-25 20:00:00,18.5,65.03,6.17,70.0,0.0,0.0,0.0
2018-03-25 21:00:00,16.3,69.0,4.63,80.0,0.0,0.0,0.0
2018-03-25 22:00:00,13.9,72.81,7.2,80.0,0.0,0.0,0.0
2018-03-25 23:00:00,13.1,75.42500000000003,5.4,80.0,0.0,0.0,0.0
2018-03-26 00:00:00,12.4,74.03,5.66,80.0,0.0,0.0,0.0
2018-03-26 01:00:00,12.1,74.99,4.63,90.0,0.0,0.0,0.0
2018-03-26 02:00:00,12.8,77.13675437383695,7.2,80.0,0.0,0.0,0.0
2018-03-26 03:00:00,12.8,74.06349075574536,7.2,70.0,0.0,0.0,0.0
2018-03-26 04:00:00,11.95,81.65846194590587,7.2,75.0,0.0,0.0,0.0
2018-03-26 05:00:00,11.1,89.25343520782549,7.2,85.0,0.0,0.0,0.0
2018-03-26 06:00:00,10.325,85.10499999999998,5.6575000000000015,75.0,0.0,0.0,0.0
2018-03-26 07:00:00,10.4,82.23,6.17,80.0,11.0,0.5,11.0
2018-03-26 08:00:00,10.4,80.01,4.12,90.0,64.5,9.0,62.0
2018-03-26 09:00:00,10.9,77.13,5.66,90.0,46.5,0.0,46.5
2018-03-26 10:00:00,11.033333333333333,76.18333333333331,6.343333333333334,100.0,116.5,0.0,116.5
2018-03-26 11:00:00,11.3,74.85,7.72,110.0,114.0,0.0,114.0
2018-03-26 12:00:00,12.0,70.98,7.2,110.0,178.5,4.5,174.5
2018-03-26 13:00:00,12.3,70.07,6.17,90.0,228.5,10.5,219.5
2018-03-26 14:00:00,13.15,66.51,5.14,90.0,262.0,16.5,248.5
2018-03-26 15:00:00,13.1,66.95,4.63,90.0,235.5,21.5,220.5
2018-03-26 16:00:00,12.2,64.94,3.6,80.0,169.0,9.5,163.5
2018-03-26 17:00:00,11.9,63.97,6.69,100.0,109.5,94.0,79.5
2018-03-26 18:00:00,11.5,64.78,6.69,110.0,33.0,33.5,26.5
2018-03-26 19:00:00,10.9,66.94,7.2,120.0,2.0,5.0,2.0
2018-03-26 20:00:00,10.6,70.21,4.63,100.0,0.0,0.0,0.0
2018-03-26 21:00:00,10.5,70.19,5.66,100.0,0.0,0.0,0.0
2018-03-26 22:00:00,10.3,71.13499999999998,5.915,85.0,0.0,0.0,0.0
2018-03-26 23:00:00,9.8,74.07,5.66,90.0,0.0,0.0,0.0
2018-03-27 00:00:00,10.0,75.14,5.14,90.0,0.0,0.0,0.0
2018-03-27 01:00:00,9.9,75.12,3.6,90.0,0.0,0.0,0.0
2018-03-27 02:00:00,9.95,75.135,3.605,85.0,0.0,0.0,0.0
2018-03-27 03:00:00,9.9,72.05,4.12,80.0,0.0,0.0,0.0
2018-03-27 04:00:00,10.0,72.07,3.09,80.0,0.0,0.0,0.0
2018-03-27 05:00:00,10.1,71.1,2.57,90.0,0.0,0.0,0.0
2018-03-27 06:00:00,10.15,71.11,3.345,75.0,0.0,0.0,0.0
2018-03-27 07:00:00,10.8,69.77,2.57,70.0,25.5,2.5,25.5
2018-03-27 08:00:00,12.0,69.06,4.12,90.0,107.5,12.5,103.0
2018-03-27 09:00:00,12.9,66.91,3.09,80.0,292.0,136.0,221.0
2018-03-27 10:00:00,14.65,65.08500000000001,3.86,95.0,436.5,180.5,311.0
2018-03-27 11:00:00,17.0,60.1,4.12,120.0,646.0,393.5,333.5
2018-03-27 12:00:00,18.2,58.8,3.09,120.0,678.0,324.0,400.0
2018-03-27 13:00:00,20.6,54.87,3.09,140.0,673.0,301.5,413.0
2018-03-27 14:00:00,21.0,53.89,4.12,160.0,653.5,370.5,353.5
2018-03-27 15:00:00,21.0,54.97,4.12,160.0,413.5,135.5,315.5
2018-03-27 16:00:00,20.2,58.13,4.12,160.0,149.5,9.5,143.5
2018-03-27 17:00:00,20.1,60.05,2.57,160.0,64.0,0.0,64.0
2018-03-27 18:00:00,19.8,61.99,3.09,120.0,57.0,109.5,38.0
2018-03-27 19:00:00,19.6,64.01,3.09,140.0,1.5,1.0,1.5
2018-03-27 20:00:00,16.7,75.77,2.57,140.0,0.0,0.0,0.0
2018-03-27 21:00:00,16.7,78.81,2.06,140.0,0.0,0.0,0.0
2018-03-27 22:00:00,14.0,87.75,3.09,140.0,0.0,0.0,0.0
2018-03-27 23:00:00,16.3,81.9,4.63,150.0,0.0,0.0,0.0
2018-03-28 00:00:00,15.5,81.8,4.12,160.0,0.0,0.0,0.0
2018-03-28 01:00:00,14.1,84.92,3.6,160.0,0.0,0.0,0.0
2018-03-28 02:00:00,14.6,82.22,2.06,180.0,0.0,0.0,0.0
2018-03-28 03:00:00,13.966666666666667,83.06,1.8866666666666667,183.3333333333333,0.0,0.0,0.0
2018-03-28 04:00:00,12.6,88.21,2.57,140.0,0.0,0.0,0.0
2018-03-28 05:00:00,11.8,91.74,2.57,140.0,0.0,0.0,0.0
2018-03-28 06:00:00,12.0,94.23,0.0,0.0,0.0,0.0,0.0
2018-03-28 07:00:00,14.9,86.13,0.0,0.0,77.0,262.0,40.0
2018-03-28 08:00:00,18.0,74.04,4.12,160.0,284.5,616.5,77.5
2018-03-28 09:00:00,20.4,62.94,4.12,170.0,485.5,703.0,113.0
2018-03-28 10:00:00,22.0,57.07,4.12,200.0,695.0,865.0,102.5
2018-03-28 11:00:00,22.6,55.03,5.14,180.0,713.0,582.5,252.0
2018-03-28 12:00:00,24.9,55.97,5.14,190.0,634.5,285.5,389.5
2018-03-28 13:00:00,22.8,55.8,4.12,190.0,562.5,174.5,411.5
2018-03-28 14:00:00,23.7,51.83,4.63,210.0,587.5,247.5,386.0
2018-03-28 15:00:00,23.5,52.12,3.6,180.0,498.5,259.0,312.5
2018-03-28 16:00:00,23.5,51.1,4.63,170.0,364.0,220.5,240.5
2018-03-28 17:00:00,23.0,53.01,5.14,160.0,267.5,392.5,122.0
2018-03-28 18:00:00,21.7,58.12,4.12,150.0,105.0,283.0,56.0
2018-03-28 19:00:00,18.5,68.1,3.09,170.0,4.0,12.5,4.0
2018-03-28 20:00:00,17.9,71.17,3.6,160.0,0.0,0.0,0.0
2018-03-28 21:00:00,19.7,64.87,4.12,190.0,0.0,0.0,0.0
2018-03-28 22:00:00,18.5,69.0,3.6,180.0,0.0,0.0,0.0
2018-03-28 23:00:00,17.8,73.04,3.09,190.0,0.0,0.0,0.0
2018-03-29 00:00:00,17.1,76.84,3.09,180.0,0.0,0.0,0.0
2018-03-29 01:00:00,14.9,86.69,3.6,160.0,0.0,0.0,0.0
2018-03-29 02:00:00,15.8,89.07,1.54,150.0,0.0,0.0,0.0
2018-03-29 03:00:00,16.1,89.39,2.06,160.0,0.0,0.0,0.0
2018-03-29 04:00:00,15.6,90.1025,1.415,107.5,0.0,0.0,0.0
2018-03-29 05:00:00,14.95,94.36,3.085,150.0,0.0,0.0,0.0
2018-03-29 06:00:00,16.25,93.81,3.86,160.0,1.0,3.0,1.0
2018-03-29 07:00:00,18.1,90.97,5.66,170.0,55.0,106.0,39.0
2018-03-29 08:00:00,19.2,84.60333333333334,4.63,163.33333333333334,146.5,65.0,123.0
2018-03-29 09:00:00,20.933333333333334,78.19333333333333,5.826666666666667,163.33333333333334,403.5,449.5,167.0
2018-03-29 10:00:00,23.4,66.1,6.69,180.0,307.0,50.5,272.5
2018-03-29 11:00:00,21.8,67.03,8.75,170.0,352.5,36.5,323.5
2018-03-29 12:00:00,22.3,65.86,6.69,180.0,461.5,78.5,393.5
2018-03-29 13:00:00,23.4,64.03,5.66,160.0,404.0,63.5,349.0
2018-03-29 14:00:00,24.2,61.81,8.23,160.0,229.5,10.5,220.5
2018-03-29 15:00:00,23.366666666666664,66.67333333333333,7.203333333333332,186.66666666666663,255.5,23.5,238.5
2018-03-29 16:00:00,18.733333333333334,85.65333333333334,6.516666666666668,306.6666666666667,54.0,0.0,54.0
2018-03-29 17:00:00,16.240000000000002,94.128,1.8519999999999999,254.0,18.5,0.0,18.5
2018-03-29 18:00:00,16.025,94.41,0.616,90.0,6.5,0.0,6.5
2018-03-29 19:00:00,16.1,96.24,0.0,0.0,1.0,0.5,1.0
2018-03-29 20:00:00,16.1,98.12,3.085,240.0,0.0,0.0,0.0
2018-03-29 21:00:00,16.099999999999998,98.34,1.2,170.0,0.0,0.0,0.0
2018-03-29 22:00:00,16.099999999999998,96.27333333333333,1.8866666666666667,240.0,0.0,0.0,0.0
2018-03-29 23:00:00,16.0,94.20333333333332,2.0566666666666658,276.6666666666667,0.0,0.0,0.0
2018-03-30 00:00:00,15.75,93.785,3.09,290.0,0.0,0.0,0.0
2018-03-30 01:00:00,15.4,93.17,1.54,250.0,0.0,0.0,0.0
2018-03-30 02:00:00,15.5,93.17,2.06,290.0,0.0,0.0,0.0
2018-03-30 03:00:00,15.55,89.945,2.83,300.0,0.0,0.0,0.0
2018-03-30 04:00:00,14.1,94.94,1.54,280.0,0.0,0.0,0.0
2018-03-30 05:00:00,14.1,91.89,2.06,290.0,0.0,0.0,0.0
2018-03-30 06:00:00,13.75,91.875,3.605,305.0,1.0,7.5,1.5
2018-03-30 07:00:00,13.1,90.955,4.37,310.0,81.5,281.5,40.5
2018-03-30 08:00:00,14.1,81.07,3.09,310.0,274.0,503.0,94.5
2018-03-30 09:00:00,15.566666666666668,73.80666666666667,4.46,326.6666666666667,425.0,464.5,180.5
2018-03-30 10:00:00,15.3,68.8,1.54,330.0,541.5,367.0,289.0
2018-03-30 11:00:00,16.4,62.01,4.63,340.0,631.5,331.0,363.0
2018-03-30 12:00:00,17.8,56.0,5.14,340.0,750.5,451.0,358.5
2018-03-30 13:00:00,18.4,52.85,6.69,330.0,764.5,473.5,351.5
2018-03-30 14:00:00,18.6,51.14,5.66,320.0,721.5,500.0,311.5
2018-03-30 15:00:00,18.2,47.99,3.6,330.0,629.0,548.0,238.5
2018-03-30 16:00:00,18.5,43.96,4.12,340.0,491.5,599.5,154.0
2018-03-30 17:00:00,17.9,46.93,4.12,330.0,299.5,517.5,102.5
2018-03-30 18:00:00,15.9,52.9,2.57,340.0,105.0,285.5,55.5
2018-03-30 19:00:00,16.0,51.48,2.06,340.0,4.5,22.5,4.5
2018-03-30 20:00:00,13.7,58.07,3.09,350.0,0.0,0.0,0.0
2018-03-30 21:00:00,12.7,61.98,3.6,350.0,0.0,0.0,0.0
2018-03-30 22:00:00,11.5,67.07,2.06,360.0,0.0,0.0,0.0
2018-03-30 23:00:00,10.5,69.22,2.06,340.0,0.0,0.0,0.0
2018-03-31 00:00:00,10.3,71.14,1.54,50.0,0.0,0.0,0.0
2018-03-31 01:00:00,8.5,86.04,0.0,0.0,0.0,0.0,0.0
2018-03-31 02:00:00,7.1,92.07,0.0,0.0,0.0,0.0,0.0
2018-03-31 03:00:00,6.8,93.99,0.0,0.0,0.0,0.0,0.0
2018-03-31 04:00:00,6.3,95.27,1.54,320.0,0.0,0.0,0.0
2018-03-31 05:00:00,5.866666666666667,96.40333333333336,0.0,0.0,0.0,0.0,0.0
2018-03-31 06:00:00,5.566666666666666,98.64,0.6866666666666666,113.33333333333331,1.5,9.5,2.0
2018-03-31 07:00:00,8.4,84.27,1.54,40.0,106.0,434.0,41.0
2018-03-31 08:00:00,10.5,71.27,2.57,30.0,331.0,750.0,68.5
2018-03-31 09:00:00,12.7,58.625,2.83,65.0,559.5,882.5,83.5
2018-03-31 10:00:00,15.9,43.825,3.86,85.0,751.5,946.5,91.5
2018-03-31 11:00:00,16.6,41.91,3.09,100.0,891.0,981.0,96.0
2018-03-31 12:00:00,18.0,38.91,1.54,110.0,965.0,994.5,98.5
2018-03-31 13:00:00,18.9,35.01,2.06,160.0,956.0,960.0,114.5
2018-03-31 14:00:00,19.6,33.99,2.06,80.0,895.0,960.0,105.0
2018-03-31 15:00:00,20.1,30.92,2.57,140.0,767.0,941.0,91.0
2018-03-31 16:00:00,20.7,27.94,2.06,220.0,580.5,875.0,84.0
2018-03-31 17:00:00,20.7,31.09,1.54,180.0,359.0,759.0,70.0
2018-03-31 18:00:00,17.7,46.87,0.0,0.0,135.0,500.0,45.0
2018-03-31 19:00:00,14.7,65.95,0.0,0.0,6.0,42.0,5.5
2018-03-31 20:00:00,12.7,75.09,0.0,0.0,0.0,0.0,0.0
2018-03-31 21:00:00,11.8,86.97,0.0,0.0,0.0,0.0,0.0
2018-03-31 22:00:00,11.0,89.26,0.0,0.0,0.0,0.0,0.0
2018-03-31 23:00:00,10.0,94.77,0.0,0.0,0.0,0.0,0.0
2018-04-01 00:00:00,10.0,94.77,0.0,0.0,0.0,0.0,0.0
2018-04-01 01:00:00,9.3,92.21,0.0,0.0,0.0,0.0,0.0
2018-04-01 02:00:00,8.3,94.06,1.54,320.0,0.0,0.0,0.0
2018-04-01 03:00:00,8.6,94.07,0.0,0.0,0.0,0.0,0.0
2018-04-01 04:00:00,8.5,94.07,0.0,0.0,0.0,0.0,0.0
2018-04-01 05:00:00,7.8,94.68,0.0,0.0,0.0,0.0,0.0
2018-04-01 06:00:00,6.9,95.96,0.0,0.0,1.5,7.5,1.5
2018-04-01 07:00:00,10.1,89.19,0.0,0.0,101.0,366.5,43.5
2018-04-01 08:00:00,12.9,78.23,0.0,0.0,314.0,665.5,78.0
2018-04-01 09:00:00,16.2,62.81,0.0,0.0,533.0,800.5,97.5
2018-04-01 10:00:00,19.5,41.02,1.54,230.0,720.5,871.0,109.5
2018-04-01 11:00:00,20.9,42.87,0.0,0.0,856.5,907.5,118.0
2018-04-01 12:00:00,23.6,36.88,2.06,150.0,919.5,893.0,138.5
2018-04-01 13:00:00,22.6,32.99,1.54,160.0,824.5,578.5,316.0
2018-04-01 14:00:00,23.5,26.98,0.0,0.0,765.0,579.5,286.5
2018-04-01 15:00:00,23.7,29.0,0.0,0.0,698.5,752.0,161.0
2018-04-01 16:00:00,24.1,27.92,0.0,0.0,563.5,826.5,92.5
2018-04-01 17:00:00,23.9,30.09,0.0,0.0,345.0,693.5,78.5
2018-04-01 18:00:00,21.6,38.89,1.54,190.0,129.5,432.5,49.5
2018-04-01 19:00:00,17.4,63.09,0.0,0.0,5.5,34.5,5.0
2018-04-01 20:00:00,15.5,72.14,0.0,0.0,0.0,0.0,0.0
2018-04-01 21:00:00,14.5,75.91,0.0,0.0,0.0,0.0,0.0
2018-04-01 22:00:00,13.4,79.9,0.0,0.0,0.0,0.0,0.0
2018-04-01 23:00:00,15.3,63.02,1.54,200.0,0.0,0.0,0.0
2018-04-02 00:00:00,13.1,79.86,0.0,0.0,0.0,0.0,0.0
2018-04-02 01:00:00,11.5,89.9,0.0,0.0,0.0,0.0,0.0
2018-04-02 02:00:00,11.1,89.27,0.0,0.0,0.0,0.0,0.0
2018-04-02 03:00:00,9.9,89.78,0.0,0.0,0.0,0.0,0.0
2018-04-02 04:00:00,10.0,94.77,0.0,0.0,0.0,0.0,0.0
2018-04-02 05:00:00,9.9,94.77,0.0,0.0,0.0,0.0,0.0
2018-04-02 06:00:00,10.1,94.78,0.0,0.0,1.0,3.5,1.0
2018-04-02 07:00:00,11.9,91.185,0.0,0.0,101.5,325.0,48.0
2018-04-02 08:00:00,14.175,89.2675,0.385,47.5,156.0,101.0,122.5
2018-04-02 09:00:00,15.6,87.9,2.055,215.0,329.0,205.5,220.0
2018-04-02 10:00:00,18.05,77.74000000000002,2.315,210.0,429.5,145.0,326.0
2018-04-02 11:00:00,20.15,66.71000000000001,3.6,210.0,590.0,248.5,386.0
2018-04-02 12:00:00,21.6,54.05,2.57,220.0,808.5,579.0,300.5
2018-04-02 13:00:00,22.6,49.87,3.6,210.0,769.5,469.5,355.5
2018-04-02 14:00:00,23.8,40.88,2.57,210.0,756.0,579.0,277.0
2018-04-02 15:00:00,24.6,41.1,4.63,180.0,730.5,824.0,134.5
2018-04-02 16:00:00,24.7,41.96,3.6,210.0,551.0,756.5,118.5
2018-04-02 17:00:00,23.7,46.97,2.57,210.0,299.0,470.5,110.5
2018-04-02 18:00:00,21.6,60.81,1.54,180.0,116.5,313.0,59.0
2018-04-02 19:00:00,19.0,76.15,1.54,320.0,5.0,20.0,4.5
2018-04-02 20:00:00,18.4,83.76,0.0,0.0,0.0,0.0,0.0
2018-04-02 21:00:00,17.3,85.82,0.0,0.0,0.0,0.0,0.0
2018-04-02 22:00:00,19.5,77.71,2.06,200.0,0.0,0.0,0.0
2018-04-02 23:00:00,17.2,85.81,0.0,0.0,0.0,0.0,0.0
2018-04-03 00:00:00,17.6,89.21,1.54,200.0,0.0,0.0,0.0
2018-04-03 01:00:00,17.2,92.08,1.54,190.0,0.0,0.0,0.0
2018-04-03 02:00:00,16.4,96.92,2.315,185.0,0.0,0.0,0.0
2018-04-03 03:00:00,16.55,94.425,0.0,0.0,0.0,0.0,0.0
2018-04-03 04:00:00,15.55,96.11,0.0,0.0,0.0,0.0,0.0
2018-04-03 05:00:00,15.48,97.138,0.0,0.0,0.0,0.0,0.0
2018-04-03 06:00:00,14.96,98.366,0.0,0.0,2.5,8.5,2.5
2018-04-03 07:00:00,16.2,97.53,0.77,160.0,54.5,143.0,36.0
2018-04-03 08:00:00,20.7,88.9,2.57,170.0,179.5,224.5,88.5
2018-04-03 09:00:00,22.1,77.45666666666666,4.286666666666666,190.0,413.0,410.0,195.0
2018-04-03 10:00:00,22.3,71.125,5.145,170.0,526.0,299.0,313.0
2018-04-03 11:00:00,23.7,62.88,6.17,190.0,541.5,196.0,380.5
2018-04-03 12:00:00,24.7,55.92,5.66,180.0,593.0,215.0,404.0
2018-04-03 13:00:00,25.4,51.5,6.17,210.0,686.0,361.5,366.0
2018-04-03 14:00:00,28.5,45.89,7.2,190.0,657.0,405.0,319.0
2018-04-03 15:00:00,25.7,46.0,5.66,190.0,568.5,429.0,253.0
2018-04-03 16:00:00,26.8,46.01,4.63,190.0,434.5,427.5,194.0
2018-04-03 17:00:00,25.6,46.88,5.14,200.0,310.0,545.0,102.5
2018-04-03 18:00:00,24.3,54.05,4.12,190.0,126.5,389.5,53.0
2018-04-03 19:00:00,22.9,59.94,5.14,190.0,5.5,29.0,5.0
2018-04-03 20:00:00,22.6,65.93,4.63,200.0,0.0,0.0,0.0
2018-04-03 21:00:00,22.6,72.05,4.12,190.0,0.0,0.0,0.0
2018-04-03 22:00:00,21.7,78.05,3.09,210.0,0.0,0.0,0.0
2018-04-03 23:00:00,21.4,83.06,3.09,190.0,0.0,0.0,0.0
2018-04-04 00:00:00,21.4,85.16,1.54,200.0,0.0,0.0,0.0
2018-04-04 01:00:00,21.8,84.70666666666666,4.973333333333334,226.66666666666663,0.0,0.0,0.0
2018-04-04 02:00:00,19.133333333333333,92.04666666666668,2.4,216.66666666666663,0.0,0.0,0.0
2018-04-04 03:00:00,18.1,92.72,0.0,0.0,0.0,0.0,0.0
2018-04-04 04:00:00,17.919999999999995,92.376,2.056,296.0,0.0,0.0,0.0
2018-04-04 05:00:00,17.8,90.02666666666666,1.0266666666666666,170.0,0.0,0.0,0.0
2018-04-04 06:00:00,17.099999999999998,93.84666666666668,2.2266666666666666,280.0,0.5,0.0,0.5
2018-04-04 07:00:00,15.55,80.745,7.7200000000000015,325.0,12.5,0.0,12.5
2018-04-04 08:00:00,13.75,74.305,6.945,335.0,70.0,3.5,68.5
2018-04-04 09:00:00,13.0,62.91,4.63,330.0,271.0,70.0,231.5
2018-04-04 10:00:00,13.9,50.9,5.66,350.0,422.5,123.0,335.5
2018-04-04 11:00:00,14.7,50.06,4.12,300.0,483.0,106.0,396.0
2018-04-04 12:00:00,14.1,47.15,4.12,280.0,454.0,61.0,400.0
2018-04-04 13:00:00,15.5,41.88,4.12,340.0,712.5,390.5,367.0
2018-04-04 14:00:00,16.35,38.8,4.37,300.0,904.5,920.5,136.5
2018-04-04 15:00:00,17.6,32.92,5.14,310.0,768.5,880.5,127.5
2018-04-04 16:00:00,17.5,31.96,5.14,310.0,582.5,811.0,114.5
2018-04-04 17:00:00,17.0,27.89,5.14,320.0,361.5,682.0,95.0
2018-04-04 18:00:00,15.1,33.87,2.57,340.0,137.0,404.5,59.0
2018-04-04 19:00:00,12.4,43.1,2.06,340.0,7.0,27.5,6.5
2018-04-04 20:00:00,11.5,52.06,2.06,320.0,0.0,0.0,0.0
2018-04-04 21:00:00,10.9,46.9,3.09,360.0,0.0,0.0,0.0
2018-04-04 22:00:00,9.9,51.98,3.09,360.0,0.0,0.0,0.0
2018-04-04 23:00:00,9.5,51.87,4.63,10.0,0.0,0.0,0.0
2018-04-05 00:00:00,8.9,54.01,4.12,350.0,0.0,0.0,0.0
2018-04-05 01:00:00,7.3,61.98,2.57,350.0,0.0,0.0,0.0
2018-04-05 02:00:00,6.8,67.95,2.06,360.0,0.0,0.0,0.0
2018-04-05 03:00:00,5.6,71.72,1.54,10.0,0.0,0.0,0.0
2018-04-05 04:00:00,5.0,74.78,2.57,360.0,0.0,0.0,0.0
2018-04-05 05:00:00,4.8,73.14,2.06,360.0,0.0,0.0,0.0
2018-04-05 06:00:00,5.0,74.24,2.06,10.0,3.5,16.5,3.5
2018-04-05 07:00:00,7.5,63.85,2.57,20.0,122.0,410.5,51.5
2018-04-05 08:00:00,9.3,49.96,2.57,30.0,347.0,705.5,85.0
2018-04-05 09:00:00,10.4,46.07,2.57,360.0,570.0,831.5,104.0
2018-04-05 10:00:00,13.4,40.96,3.09,50.0,757.5,892.0,119.0
2018-04-05 11:00:00,15.3,33.93,2.57,50.0,890.5,919.5,129.0
2018-04-05 12:00:00,16.6,26.96,1.54,80.0,958.5,925.5,137.5
2018-04-05 13:00:00,18.5,25.0,1.54,60.0,956.5,914.5,142.0
2018-04-05 14:00:00,19.0,22.01,2.06,50.0,885.0,887.5,142.0
